"/reference_point/position[3]_x","/reference_point/position[3]_y","/reference_point/position[0]_x","/reference_point/position[0]_y","/joint_states/effort[6]_x","/joint_states/effort[6]_y","/joint_states/position[3]_x","/joint_states/position[3]_y","/joint_states/effort[7]_x","/joint_states/effort[7]_y"
0.1266591549,0,0.1266591549,0,0.1266586781,0,0.1266586781,-0.006207226753,0.1266586781,0,
0.1366569996,0,0.1366569996,0,0.1366569996,0,0.1366569996,-0.007032072067,0.1366569996,0,
0.1466667652,0,0.1466667652,0,0.1466667652,0,0.1466667652,-0.006001052856,0.1466667652,0,
0.1566767693,0,0.1566767693,0,0.1566765308,0,0.1566765308,-0.006104214668,0.1566765308,0,
0.1666676998,0,0.1666676998,0,0.1666674614,0,0.1666674614,-0.007135084152,0.1666674614,0,
0.1766726971,0,0.1766726971,0,0.1766724586,0,0.1766724586,-0.007238245964,0.1766724586,0,
0.1866436005,0,0.1866436005,0,0.186643362,0,0.186643362,-0.00682589817,0.186643362,0,
0.1966245174,0,0.1966245174,0,0.196624279,0,0.196624279,-0.006104214668,0.196624279,0,
0.2066705227,0,0.2066705227,0,0.2066702843,0,0.2066702843,-0.007959779739,0.2066702843,0,
0.2167029381,0,0.2167029381,0,0.2167026997,0,0.2167026997,-0.006310388565,0.2167026997,0,
0.2266616821,0,0.2266616821,0,0.2266614437,0,0.2266614437,-0.00579487896,0.2266614437,0,
0.2366571426,0,0.2366571426,0,0.2366569042,0,0.2366569042,-0.008165953636,0.2366569042,0,
0.2466621399,0,0.2466621399,0,0.2466616631,0,0.2466616631,-0.006619574547,0.2466616631,0,
0.2566702366,0,0.2566702366,0,0.2566699982,0,0.2566699982,-0.004351661682,0.2566699982,0,
0.2666873932,0,0.2666873932,0,0.2666869164,0,0.2666869164,-0.006516562462,0.2666869164,0,
0.2766675949,0,0.2766675949,0,0.2766673565,0,0.2766673565,-0.008269115448,0.2766673565,0,
0.2866594791,0,0.2866594791,0,0.2866594791,0,0.2866594791,-0.006722736359,0.2866594791,0,
0.296684742,0,0.296684742,0,0.2966845036,0,0.2966845036,-0.00579487896,0.2966845036,0,
0.3066580296,0,0.3066580296,0,0.3066577911,0,0.3066577911,-0.008165953636,0.3066577911,0,
0.3166570663,0,0.3166570663,0,0.3166570663,0,0.3166570663,-0.008165953636,0.3166570663,0,
0.3266592026,0,0.3266592026,0,0.3266589642,0,0.3266589642,-0.008165953636,0.3266589642,0,
0.3366668224,0,0.3366668224,0,0.3366668224,0,0.3366668224,-0.006207226753,0.3366668224,0,
0.346660614,0,0.346660614,0,0.3466601372,0,0.3466601372,-0.005588705063,0.3466601372,0,
0.3566701412,0,0.3566701412,0,0.3566699028,0,0.3566699028,-0.00641340065,0.3566699028,0,
0.3666703701,0,0.3666703701,0,0.3666701317,0,0.3666701317,-0.00579487896,0.3666701317,0,
0.3767216206,0,0.3767216206,0,0.3767213821,0,0.3767213821,-0.005691866875,0.3767213821,0,
0.3866620064,0,0.3866620064,0,0.386661768,0,0.386661768,-0.006207226753,0.386661768,0,
0.3966724873,0,0.3966724873,0,0.3966722488,0,0.3966722488,-0.007238245964,0.3966722488,0,
0.4067146778,0,0.4067146778,0,0.4067144394,0,0.4067144394,-0.006619574547,0.4067144394,0,
0.4167125225,0,0.4167125225,0,0.4167122841,0,0.4167122841,-0.006516562462,0.4167122841,0,
0.4266693592,0,0.4266693592,0,0.4266693592,0,0.4266693592,-0.006310388565,0.4266693592,0,
0.4366648197,0,0.4366648197,0,0.4366643429,0,0.4366643429,-0.006104214668,0.4366643429,0,
0.4467098713,0,0.4467098713,0,0.4467096329,0,0.4467096329,-0.005898040771,0.4467096329,0,
0.4566617012,0,0.4566617012,0,0.4566614628,0,0.4566614628,-0.005176357269,0.4566614628,0,
0.4667088985,0,0.4667088985,0,0.4667086601,0,0.4667086601,-0.007547431946,0.4667086601,0,
0.476667881,0,0.476667881,0,0.4766676426,0,0.4766676426,-0.007135084152,0.4766676426,0,
0.4866585732,0,0.4866585732,0,0.4866583347,0,0.4866583347,-0.004764009476,0.4866583347,0,
0.4966647625,0,0.4966647625,0,0.4966640472,0,0.4966640472,-0.007547431946,0.4966640472,0,
0.5066637993,0,0.5066637993,0,0.5066637993,0,0.5066637993,-0.008062941551,0.5066637993,0,
0.5166628361,0,0.5166628361,0,0.5166628361,0,0.5166628361,-0.00579487896,0.5166628361,0,
0.526704073,0,0.526704073,0,0.5267035961,0,0.5267035961,-0.005485692978,0.5267035961,0,
0.536657095,0,0.536657095,0,0.536657095,0,0.536657095,-0.007238245964,0.536657095,0,
0.5466988087,0,0.5466988087,0,0.5466988087,0,0.5466988087,-0.007444419861,0.5466988087,0,
0.556656599,0,0.556656599,0,0.5566563606,0,0.5566563606,-0.005898040771,0.5566563606,0,
0.5666685104,0,0.5666685104,0,0.566668272,0,0.566668272,-0.006619574547,0.566668272,0,
0.5767047405,0,0.5767047405,0,0.5767045021,0,0.5767045021,-0.006928910255,0.5767045021,0,
0.5866587162,0,0.5866587162,0,0.5866584778,0,0.5866584778,-0.006722736359,0.5866584778,0,
0.5966966152,0,0.5966966152,0,0.5966963768,0,0.5966963768,-0.007753605843,0.5966963768,0,
0.6066908836,0,0.6066908836,0,0.6066906452,0,0.6066906452,-0.006207226753,0.6066906452,0,
0.6166932583,0,0.6166932583,0,0.6166930199,0,0.6166930199,-0.00579487896,0.6166930199,0,
0.6266553402,0,0.6266553402,0,0.6266548634,0,0.6266548634,-0.00641340065,0.6266548634,0,
0.6366558075,0,0.6366558075,0,0.6366555691,0,0.6366555691,-0.008269115448,0.6366555691,0,
0.646654129,0,0.646654129,0,0.646654129,0,0.646654129,-0.005073345184,0.646654129,0,
0.6566605568,0,0.6566605568,0,0.6566603184,0,0.6566603184,-0.004557835579,0.6566603184,0,
0.6666872501,0,0.6666872501,0,0.6666870117,0,0.6666870117,-0.007856767654,0.6666870117,0,
0.676687479,0,0.676687479,0,0.676687479,0,0.676687479,-0.006722736359,0.676687479,0,
0.6866564751,0,0.6866564751,0,0.6866564751,0,0.6866564751,-0.005485692978,0.6866564751,0,
0.6966850758,0,0.6966850758,0,0.6966845989,0,0.6966845989,-0.006928910255,0.6966845989,0,
0.7066760063,0,0.7066760063,0,0.7066760063,0,0.7066760063,-0.006722736359,0.7066760063,0,
0.7166814804,0,0.7166814804,0,0.716681242,0,0.716681242,-0.006516562462,0.716681242,0,
0.7266685963,0,0.7266685963,0,0.7266683578,0,0.7266683578,-0.007341258049,0.7266683578,0,
0.7366576195,0,0.7366576195,0,0.7366576195,0,0.7366576195,-0.006722736359,0.7366576195,0,
0.7466552258,0,0.7466552258,0,0.7466552258,0,0.7466552258,-0.006516562462,0.7466552258,0,
0.7566604614,0,0.7566604614,0,0.7566599846,0,0.7566599846,-0.007650593758,0.7566599846,0,
0.7666561604,0,0.7666561604,0,0.7666559219,0,0.7666559219,-0.007444419861,0.7666559219,0,
0.7766563892,0,0.7766563892,0,0.7766561508,0,0.7766561508,-0.005279519081,0.7766561508,0,
0.7866566181,0,0.7866566181,0,0.7866566181,0,0.7866566181,-0.006104214668,0.7866566181,0,
0.7966804504,0,0.7966804504,0,0.7966799736,0,0.7966799736,-0.008062941551,0.7966799736,0,
0.8066556454,0,0.8066556454,0,0.8066556454,0,0.8066556454,-0.006722736359,0.8066556454,0,
0.8166553974,0,0.8166553974,0,0.816655159,0,0.816655159,-0.00579487896,0.816655159,0,
0.8266704082,0,0.8266704082,0,0.8266701698,0,0.8266701698,-0.006722736359,0.8266701698,0,
0.8366556168,0,0.8366556168,0,0.8366553783,0,0.8366553783,-0.006104214668,0.8366553783,0,
0.8466715813,0,0.8466715813,0,0.8466713428,0,0.8466713428,-0.006104214668,0.8466713428,0,
0.8566758633,0,0.8566758633,0,0.8566758633,0,0.8566758633,-0.00641340065,0.8566758633,0,
0.8666551113,0,0.8666551113,0,0.8666551113,0,0.8666551113,-0.005691866875,0.8666551113,0,
0.8766543865,0,0.8766543865,0,0.8766543865,0,0.8766543865,-0.006207226753,0.8766543865,0,
0.8866696358,0,0.8866696358,0,0.8866693974,0,0.8866693974,-0.007341258049,0.8866693974,0,
0.8966767788,0,0.8966767788,0,0.8966765404,0,0.8966765404,-0.00682589817,0.8966765404,0,
0.9066615105,0,0.9066615105,0,0.9066610336,0,0.9066610336,-0.005691866875,0.9066610336,0,
0.9166588783,0,0.9166588783,0,0.9166586399,0,0.9166586399,-0.006928910255,0.9166586399,0,
0.9266602993,0,0.9266602993,0,0.9266598225,0,0.9266598225,-0.007238245964,0.9266598225,0,
0.9366562366,0,0.9366562366,0,0.9366559982,0,0.9366559982,-0.00579487896,0.9366559982,0,
0.9466559887,0,0.9466559887,0,0.9466557503,0,0.9466557503,-0.005588705063,0.9466557503,0,
0.9566600323,0,0.9566600323,0,0.9566597939,0,0.9566597939,-0.007650593758,0.9566597939,0,
0.966657877,0,0.966657877,0,0.966657877,0,0.966657877,-0.00641340065,0.966657877,0,
0.9766573906,0,0.9766573906,0,0.9766573906,0,0.9766573906,-0.007650593758,0.9766573906,0,
0.986664772,0,0.986664772,0,0.986664772,0,0.986664772,-0.006928910255,0.986664772,0,
0.9966664314,0,0.9966664314,0,0.996666193,0,0.996666193,-0.005176357269,0.996666193,0,
1.006664753,0,1.006664753,0,1.006664515,0,1.006664515,-0.006619574547,1.006664515,0,
1.016682386,0,1.016682386,0,1.016682386,0,1.016682386,-0.007959779739,1.016682386,0,
1.026658297,0,1.026658297,0,1.02665782,0,1.02665782,-0.006001052856,1.02665782,0,
1.03665638,0,1.03665638,0,1.036656141,0,1.036656141,-0.006207226753,1.036656141,0,
1.046656609,0,1.046656609,0,1.046656609,0,1.046656609,-0.008475289345,1.046656609,0,
1.056658268,0,1.056658268,0,1.05665803,0,1.05665803,-0.005588705063,1.05665803,0,
1.066656828,0,1.066656828,0,1.06665659,0,1.06665659,-0.005279519081,1.06665659,0,
1.076655388,0,1.076655388,0,1.076655388,0,1.076655388,-0.007650593758,1.076655388,0,
1.086670876,0,1.086670876,0,1.086670637,0,1.086670637,-0.007032072067,1.086670637,0,
1.096668005,0,1.096668005,0,1.096667767,0,1.096667767,-0.006001052856,1.096667767,0,
1.106668711,0,1.106668711,0,1.106668711,0,1.106668711,-0.006001052856,1.106668711,0,
1.116654396,0,1.116654396,0,1.116654158,0,1.116654158,-0.006619574547,1.116654158,0,
1.126656532,0,1.126656532,0,1.126656294,0,1.126656294,-0.006104214668,1.126656294,0,
1.136656284,0,1.136656284,0,1.136656046,0,1.136656046,-0.007341258049,1.136656046,0,
1.146686077,0,1.146686077,0,1.146685839,0,1.146685839,-0.007032072067,1.146685839,0,
1.156676769,0,1.156676769,0,1.156676531,0,1.156676531,-0.005588705063,1.156676531,0,
1.166670322,0,1.166670322,0,1.166670084,0,1.166670084,-0.006722736359,1.166670084,0,
1.176677704,0,1.176677704,0,1.176677704,0,1.176677704,-0.007959779739,1.176677704,0,
1.186658859,0,1.186658859,0,1.186658621,0,1.186658621,-0.006001052856,1.186658621,0,
1.196656942,0,1.196656942,0,1.196656704,0,1.196656704,-0.005691866875,1.196656704,0,
1.206675768,0,1.206675768,0,1.206675529,0,1.206675529,-0.007238245964,1.206675529,0,
1.2166605,0,1.2166605,0,1.2166605,0,1.2166605,-0.007032072067,1.2166605,0,
1.226674557,0,1.226674557,0,1.22667408,0,1.22667408,-0.005588705063,1.22667408,0,
1.236659288,0,1.236659288,0,1.23665905,0,1.23665905,-0.007032072067,1.23665905,0,
1.246658087,0,1.246658087,0,1.246657848,0,1.246657848,-0.008165953636,1.246657848,0,
1.256689072,0,1.256689072,0,1.256674528,0,1.256674528,-0.006104214668,1.256674528,0,
1.266664028,0,1.266664028,0,1.266664028,0,1.266664028,-0.005382531166,1.266664028,0,
1.276671648,0,1.276671648,0,1.276671648,0,1.276671648,-0.007238245964,1.276671648,0,
1.286671877,0,1.286671877,0,1.286671638,0,1.286671638,-0.006310388565,1.286671638,0,
1.296670198,0,1.296670198,0,1.29666996,0,1.29666996,-0.006722736359,1.29666996,0,
1.306671143,0,1.306671143,0,1.306670904,0,1.306670904,-0.006516562462,1.306670904,0,
1.316670179,0,1.316670179,0,1.316670179,0,1.316670179,-0.006001052856,1.316670179,0,
1.326657057,0,1.326657057,0,1.326656818,0,1.326656818,-0.006104214668,1.326656818,0,
1.336654663,0,1.336654663,0,1.336654425,0,1.336654425,-0.007753605843,1.336654425,0,
1.346665144,0,1.346665144,0,1.346664906,0,1.346664906,-0.007032072067,1.346664906,0,
1.356661081,0,1.356661081,0,1.356660604,0,1.356660604,-0.005073345184,1.356660604,0,
