"/reference_point/position[3]_x","/reference_point/position[3]_y","/reference_point/position[0]_x","/reference_point/position[0]_y","/joint_states/effort[6]_x","/joint_states/effort[6]_y","/joint_states/position[3]_x","/joint_states/position[3]_y","/joint_states/effort[7]_x","/joint_states/effort[7]_y"
0.1268315315,0,0.1268315315,0,0.1268312931,0,0.1268312931,-0.01806274986,0.1268312931,0,
0.1368300915,0,0.1368300915,0,0.1368298531,0,0.1368298531,-0.01775341415,0.1368298531,0,
0.1468279362,0,0.1468279362,0,0.1468276978,0,0.1468276978,-0.01703173065,0.1468276978,0,
0.1568546295,0,0.1568546295,0,0.1568543911,0,0.1568543911,-0.01857810974,0.1568543911,0,
0.1668345928,0,0.1668345928,0,0.1668343544,0,0.1668343544,-0.02012448883,0.1668343544,0,
0.1768255234,0,0.1768255234,0,0.176825285,0,0.176825285,-0.01899045753,0.176825285,0,
0.1868407726,0,0.1868407726,0,0.1868407726,0,0.1868407726,-0.01837193584,0.1868407726,0,
0.1968357563,0,0.1968357563,0,0.1968357563,0,0.1968357563,-0.01857810974,0.1968357563,0,
0.2068357468,0,0.2068357468,0,0.2068355083,0,0.2068355083,-0.01909361935,0.2068355083,0,
0.2168357372,0,0.2168357372,0,0.2168354988,0,0.2168354988,-0.02084617233,0.2168354988,0,
0.2268369198,0,0.2268369198,0,0.2268369198,0,0.2268369198,-0.01950596714,0.2268369198,0,
0.2368273735,0,0.2368273735,0,0.2368268967,0,0.2368268967,-0.01713489246,0.2368268967,0,
0.2468504906,0,0.2468504906,0,0.2468504906,0,0.2468504906,-0.01775341415,0.2468504906,0,
0.2568228245,0,0.2568228245,0,0.2568225861,0,0.2568225861,-0.01723790455,0.2568225861,0,
0.2668373585,0,0.2668373585,0,0.2668371201,0,0.2668371201,-0.01899045753,0.2668371201,0,
0.2768464088,0,0.2768464088,0,0.2768464088,0,0.2768464088,-0.01940280533,0.2768464088,0,
0.2868208885,0,0.2868208885,0,0.2868206501,0,0.2868206501,-0.01909361935,0.2868206501,0,
0.2968294621,0,0.2968294621,0,0.2968294621,0,0.2968294621,-0.01806274986,0.2968294621,0,
0.3068487644,0,0.3068487644,0,0.3068487644,0,0.3068487644,-0.01868127155,0.3068487644,0,
0.3168327808,0,0.3168327808,0,0.3168327808,0,0.3168327808,-0.01754724026,0.3168327808,0,
0.3268215656,0,0.3268215656,0,0.3268213272,0,0.3268213272,-0.01857810974,0.3268213272,0,
0.3368418217,0,0.3368418217,0,0.3368415833,0,0.3368415833,-0.01929979324,0.3368415833,0,
0.3468489647,0,0.3468489647,0,0.3468487263,0,0.3468487263,-0.01940280533,0.3468487263,0,
0.3568153381,0,0.3568153381,0,0.3568150997,0,0.3568150997,-0.02022765064,0.3568150997,0,
