"/reference_point/position[3]_x","/reference_point/position[3]_y","/reference_point/position[0]_x","/reference_point/position[0]_y","/joint_states/effort[6]_x","/joint_states/effort[6]_y","/joint_states/position[3]_x","/joint_states/position[3]_y","/joint_states/effort[7]_x","/joint_states/effort[7]_y"
0.1243448257,0,0.1243448257,0,0.1243445873,0,0.1243445873,-0.009918506622,0.1243445873,0,
0.1343376637,0,0.1343376637,0,0.1343371868,0,0.1343371868,-0.008475289345,0.1343371868,0,
0.1443359852,0,0.1443359852,0,0.1443357468,0,0.1443357468,-0.007341258049,0.1443357468,0,
0.1543362141,0,0.1543362141,0,0.1543362141,0,0.1543362141,-0.008475289345,0.1543362141,0,
0.1643390656,0,0.1643390656,0,0.1643388271,0,0.1643388271,-0.009299984932,0.1643388271,0,
0.1743371487,0,0.1743371487,0,0.1743371487,0,0.1743371487,-0.007856767654,0.1743371487,0,
0.1843488216,0,0.1843488216,0,0.1843485832,0,0.1843485832,-0.007959779739,0.1843485832,0,
0.1943473816,0,0.1943473816,0,0.1943471432,0,0.1943471432,-0.009815494537,0.1943471432,0,
0.2043344975,0,0.2043344975,0,0.2043344975,0,0.2043344975,-0.009506158829,0.2043344975,0,
0.2143340111,0,0.2143340111,0,0.2143337727,0,0.2143337727,-0.007856767654,0.2143337727,0,
0.2243368626,0,0.2243368626,0,0.2243368626,0,0.2243368626,-0.009403146744,0.2243368626,0,
0.2343366146,0,0.2343366146,0,0.2343366146,0,0.2343366146,-0.009712332726,0.2343366146,0,
0.2443611622,0,0.2443611622,0,0.2443609238,0,0.2443609238,-0.007650593758,0.2443609238,0,
0.254335165,0,0.254335165,0,0.2543349266,0,0.2543349266,-0.009815494537,0.2543349266,0,
0.2643244267,0,0.2643244267,0,0.2643239498,0,0.2643239498,-0.009093811035,0.2643239498,0,
0.2743663788,0,0.2743663788,0,0.2743663788,0,0.2743663788,-0.008372127533,0.2743663788,0,
0.2843434811,0,0.2843434811,0,0.2843434811,0,0.2843434811,-0.007959779739,0.2843434811,0,
0.2943453789,0,0.2943453789,0,0.2943451405,0,0.2943451405,-0.009299984932,0.2943451405,0,
0.3043239117,0,0.3043239117,0,0.3043236732,0,0.3043236732,-0.009403146744,0.3043236732,0,
0.314337492,0,0.314337492,0,0.3143370152,0,0.3143370152,-0.008165953636,0.3143370152,0,
0.3243420124,0,0.3243420124,0,0.324341774,0,0.324341774,-0.009403146744,0.324341774,0,
0.334341526,0,0.334341526,0,0.3343412876,0,0.3343412876,-0.009299984932,0.3343412876,0,
0.3443505764,0,0.3443505764,0,0.344350338,0,0.344350338,-0.007959779739,0.344350338,0,
0.3543345928,0,0.3543345928,0,0.3543345928,0,0.3543345928,-0.007032072067,0.3543345928,0,
0.3643500805,0,0.3643500805,0,0.3643498421,0,0.3643498421,-0.008165953636,0.3643498421,0,
0.3743333817,0,0.3743333817,0,0.3743331432,0,0.3743331432,-0.00899079895,0.3743331432,0,
0.384345293,0,0.384345293,0,0.3843450546,0,0.3843450546,-0.00899079895,0.3843450546,0,
0.3943405151,0,0.3943405151,0,0.3943402767,0,0.3943402767,-0.008372127533,0.3943402767,0,
0.4043564796,0,0.4043564796,0,0.4043562412,0,0.4043562412,-0.008372127533,0.4043562412,0,
0.414349556,0,0.414349556,0,0.4143493176,0,0.4143493176,-0.009918506622,0.4143493176,0,
0.4243381023,0,0.4243381023,0,0.4243381023,0,0.4243381023,-0.008269115448,0.4243381023,0,
0.4343435764,0,0.4343435764,0,0.434343338,0,0.434343338,-0.007856767654,0.434343338,0,
0.4443352222,0,0.4443352222,0,0.4443349838,0,0.4443349838,-0.009506158829,0.4443349838,0,
0.4543337822,0,0.4543337822,0,0.4543335438,0,0.4543335438,-0.009918506622,0.4543335438,0,
0.4643368721,0,0.4643368721,0,0.4643366337,0,0.4643366337,-0.008475289345,0.4643366337,0,
0.4743506908,0,0.4743506908,0,0.4743506908,0,0.4743506908,-0.008165953636,0.4743506908,0,
0.4843218327,0,0.4843218327,0,0.4843215942,0,0.4843215942,-0.009918506622,0.4843215942,0,
0.4943473339,0,0.4943473339,0,0.4943470955,0,0.4943470955,-0.009403146744,0.4943470955,0,
0.504326582,0,0.504326582,0,0.504326582,0,0.504326582,-0.007856767654,0.504326582,0,
0.5143373013,0,0.5143373013,0,0.5143370628,0,0.5143370628,-0.007753605843,0.5143370628,0,
0.524338007,0,0.524338007,0,0.524338007,0,0.524338007,-0.009506158829,0.524338007,0,
0.534334898,0,0.534334898,0,0.534334898,0,0.534334898,-0.008269115448,0.534334898,0,
0.5443356037,0,0.5443356037,0,0.5443353653,0,0.5443353653,-0.008372127533,0.5443353653,0,
0.5543363094,0,0.5543363094,0,0.554336071,0,0.554336071,-0.009506158829,0.554336071,0,
0.5643348694,0,0.5643348694,0,0.5643348694,0,0.5643348694,-0.009506158829,0.5643348694,0,
0.5743327141,0,0.5743327141,0,0.5743327141,0,0.5743327141,-0.008475289345,0.5743327141,0,
0.5843327045,0,0.5843327045,0,0.5843324661,0,0.5843324661,-0.008062941551,0.5843324661,0,
0.5943360329,0,0.5943360329,0,0.5943357944,0,0.5943357944,-0.009609320641,0.5943357944,0,
0.6043326855,0,0.6043326855,0,0.6043326855,0,0.6043326855,-0.009712332726,0.6043326855,0,
0.6143386364,0,0.6143386364,0,0.6143386364,0,0.6143386364,-0.008475289345,0.6143386364,0,
0.6243345737,0,0.6243345737,0,0.6243345737,0,0.6243345737,-0.01033085442,0.6243345737,0,
0.6343476772,0,0.6343476772,0,0.6343474388,0,0.6343474388,-0.009403146744,0.6343474388,0,
0.6443343163,0,0.6443343163,0,0.6443343163,0,0.6443343163,-0.008269115448,0.6443343163,0,
0.6543438435,0,0.6543438435,0,0.654343605,0,0.654343605,-0.009196972847,0.654343605,0,
0.6643185616,0,0.6643185616,0,0.6643183231,0,0.6643183231,-0.009403146744,0.6643183231,0,
0.6743495464,0,0.6743495464,0,0.6743495464,0,0.6743495464,-0.007959779739,0.6743495464,0,
0.6843333244,0,0.6843333244,0,0.6843333244,0,0.6843333244,-0.008062941551,0.6843333244,0,
0.6943435669,0,0.6943435669,0,0.6943433285,0,0.6943433285,-0.009815494537,0.6943433285,0,
0.7043344975,0,0.7043344975,0,0.7043344975,0,0.7043344975,-0.008372127533,0.7043344975,0,
0.7143568993,0,0.7143568993,0,0.7143566608,0,0.7143566608,-0.007959779739,0.7143566608,0,
0.7243177891,0,0.7243177891,0,0.7243175507,0,0.7243175507,-0.01033085442,0.7243175507,0,
0.7343614101,0,0.7343614101,0,0.7343611717,0,0.7343611717,-0.009712332726,0.7343611717,0,
