"/reference_point/position[3]_x","/reference_point/position[3]_y","/reference_point/position[0]_x","/reference_point/position[0]_y","/joint_states/effort[6]_x","/joint_states/effort[6]_y","/joint_states/position[3]_x","/joint_states/position[3]_y","/joint_states/effort[7]_x","/joint_states/effort[7]_y"
0.1219573021,0,0.1219573021,0,0.1219570637,0,0.1219570637,-0.002186760902,0.1219570637,0,
0.1319811344,0,0.1319811344,0,0.131980896,0,0.131980896,-0.003320792198,0.131980896,0,
0.1419858932,0,0.1419858932,0,0.1419858932,0,0.1419858932,-0.002083599091,0.1419858932,0,
0.1519677639,0,0.1519677639,0,0.1519675255,0,0.1519675255,-0.003423804283,0.1519675255,0,
0.1619827747,0,0.1619827747,0,0.1619827747,0,0.1619827747,-0.001877425194,0.1619827747,0,
0.1719801426,0,0.1719801426,0,0.1719799042,0,0.1719799042,-0.002392934799,0.1719799042,0,
0.1819953918,0,0.1819953918,0,0.1819953918,0,0.1819953918,-0.001877425194,0.1819953918,0,
0.1919798851,0,0.1919798851,0,0.1919798851,0,0.1919798851,-0.002083599091,0.1919798851,0,
0.201982975,0,0.201982975,0,0.2019827366,0,0.2019827366,-0.002908444405,0.2019827366,0,
0.2119767666,0,0.2119767666,0,0.2119765282,0,0.2119765282,-0.001258903503,0.2119765282,0,
0.2219908237,0,0.2219908237,0,0.2219905853,0,0.2219905853,-0.0014650774,0.2219905853,0,
0.2319993973,0,0.2319993973,0,0.2319991589,0,0.2319991589,-0.002186760902,0.2319991589,0,
0.2419717312,0,0.2419717312,0,0.2419712543,0,0.2419712543,-0.002289922714,0.2419712543,0,
0.2519729137,0,0.2519729137,0,0.2519726753,0,0.2519726753,-0.002805282593,0.2519726753,0,
0.2619562149,0,0.2619562149,0,0.2619562149,0,0.2619562149,-0.001155891418,0.2619562149,0,
0.27196908,0,0.27196908,0,0.2719688416,0,0.2719688416,-0.002083599091,0.2719688416,0,
0.2819879055,0,0.2819879055,0,0.2819876671,0,0.2819876671,-0.001052729607,0.2819876671,0,
0.2919793129,0,0.2919793129,0,0.2919793129,0,0.2919793129,-0.002805282593,0.2919793129,0,
